"Step","CFR_150r_5e_BC_BFV - round_accuracy","CFR_150r_5e_BC_BFV - round_accuracy__MIN","CFR_150r_5e_BC_BFV - round_accuracy__MAX","CFR_150r_5e_BC_BFV - round_loss","CFR_150r_5e_BC_BFV - round_loss__MIN","CFR_150r_5e_BC_BFV - round_loss__MAX","CFR_150r_5e_BC_CKKS - round_accuracy","CFR_150r_5e_BC_CKKS - round_accuracy__MIN","CFR_150r_5e_BC_CKKS - round_accuracy__MAX","CFR_150r_5e_BC_CKKS - round_loss","CFR_150r_5e_BC_CKKS - round_loss__MIN","CFR_150r_5e_BC_CKKS - round_loss__MAX","CFR_150r_5e_FAWE - round_accuracy","CFR_150r_5e_FAWE - round_accuracy__MIN","CFR_150r_5e_FAWE - round_accuracy__MAX","CFR_150r_5e_FAWE - round_loss","CFR_150r_5e_FAWE - round_loss__MIN","CFR_150r_5e_FAWE - round_loss__MAX","CFR_150r_5e_FA_CKKS - round_accuracy","CFR_150r_5e_FA_CKKS - round_accuracy__MIN","CFR_150r_5e_FA_CKKS - round_accuracy__MAX","CFR_150r_5e_FA_CKKS - round_loss","CFR_150r_5e_FA_CKKS - round_loss__MIN","CFR_150r_5e_FA_CKKS - round_loss__MAX","CFR_150r_5e_GBFA_CKKS - round_accuracy","CFR_150r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_150r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_150r_5e_GBFA_CKKS - round_loss","CFR_150r_5e_GBFA_CKKS - round_loss__MIN","CFR_150r_5e_GBFA_CKKS - round_loss__MAX","CFR_40r_5e_BC_CKKS - round_accuracy","CFR_40r_5e_BC_CKKS - round_accuracy__MIN","CFR_40r_5e_BC_CKKS - round_accuracy__MAX","CFR_40r_5e_BC_CKKS - round_loss","CFR_40r_5e_BC_CKKS - round_loss__MIN","CFR_40r_5e_BC_CKKS - round_loss__MAX","CFR_40r_5e_BC_BFV - round_accuracy","CFR_40r_5e_BC_BFV - round_accuracy__MIN","CFR_40r_5e_BC_BFV - round_accuracy__MAX","CFR_40r_5e_BC_BFV - round_loss","CFR_40r_5e_BC_BFV - round_loss__MIN","CFR_40r_5e_BC_BFV - round_loss__MAX","CFR_40r_5e_FAWE - round_accuracy","CFR_40r_5e_FAWE - round_accuracy__MIN","CFR_40r_5e_FAWE - round_accuracy__MAX","CFR_40r_5e_FAWE - round_loss","CFR_40r_5e_FAWE - round_loss__MIN","CFR_40r_5e_FAWE - round_loss__MAX","CFR_40r_5e_FA_CKKS - round_accuracy","CFR_40r_5e_FA_CKKS - round_accuracy__MIN","CFR_40r_5e_FA_CKKS - round_accuracy__MAX","CFR_40r_5e_FA_CKKS - round_loss","CFR_40r_5e_FA_CKKS - round_loss__MIN","CFR_40r_5e_FA_CKKS - round_loss__MAX","CFR_40r_5e_GBFA_CKKS - round_accuracy","CFR_40r_5e_GBFA_CKKS - round_accuracy__MIN","CFR_40r_5e_GBFA_CKKS - round_accuracy__MAX","CFR_40r_5e_GBFA_CKKS - round_loss","CFR_40r_5e_GBFA_CKKS - round_loss__MIN","CFR_40r_5e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_BC_BFV - round_accuracy","CFR_200r_1e_BC_BFV - round_accuracy__MIN","CFR_200r_1e_BC_BFV - round_accuracy__MAX","CFR_200r_1e_BC_BFV - round_loss","CFR_200r_1e_BC_BFV - round_loss__MIN","CFR_200r_1e_BC_BFV - round_loss__MAX","CFR_200r_1e_BC_CKKS - round_accuracy","CFR_200r_1e_BC_CKKS - round_accuracy__MIN","CFR_200r_1e_BC_CKKS - round_accuracy__MAX","CFR_200r_1e_BC_CKKS - round_loss","CFR_200r_1e_BC_CKKS - round_loss__MIN","CFR_200r_1e_BC_CKKS - round_loss__MAX","CFR_200r_1e_GBFA_CKKS - round_accuracy","CFR_200r_1e_GBFA_CKKS - round_accuracy__MIN","CFR_200r_1e_GBFA_CKKS - round_accuracy__MAX","CFR_200r_1e_GBFA_CKKS - round_loss","CFR_200r_1e_GBFA_CKKS - round_loss__MIN","CFR_200r_1e_GBFA_CKKS - round_loss__MAX","CFR_200r_1e_FA_CKKS - round_accuracy","CFR_200r_1e_FA_CKKS - round_accuracy__MIN","CFR_200r_1e_FA_CKKS - round_accuracy__MAX","CFR_200r_1e_FA_CKKS - round_loss","CFR_200r_1e_FA_CKKS - round_loss__MIN","CFR_200r_1e_FA_CKKS - round_loss__MAX","CFR_200r_1e_FAWE - round_accuracy","CFR_200r_1e_FAWE - round_accuracy__MIN","CFR_200r_1e_FAWE - round_accuracy__MAX","CFR_200r_1e_FAWE - round_loss","CFR_200r_1e_FAWE - round_loss__MIN","CFR_200r_1e_FAWE - round_loss__MAX"
"54","0.5105999999999999","0.5105999999999999","0.5105999999999999","1.347878101671284","1.347878101671284","1.347878101671284","0.4678","0.4678","0.4678","1.4662742274051364","1.4662742274051364","1.4662742274051364","0.49439999999999995","0.49439999999999995","0.49439999999999995","1.4078993940895255","1.4078993940895255","1.4078993940895255","0.4936","0.4936","0.4936","1.4100868120112202","1.4100868120112202","1.4100868120112202","0.4968","0.4968","0.4968","1.3940590470351957","1.3940590470351957","1.3940590470351957","0.5078","0.5078","0.5078","1.3741395017640157","1.3741395017640157","1.3741395017640157","0.5015999999999999","0.5015999999999999","0.5015999999999999","1.3973610792647708","1.3973610792647708","1.3973610792647708","0.49860000000000004","0.49860000000000004","0.49860000000000004","1.3876518987796524","1.3876518987796524","1.3876518987796524","0.5024","0.5024","0.5024","1.3887532775374976","1.3887532775374976","1.3887532775374976","0.489","0.489","0.489","1.4230231564153324","1.4230231564153324","1.4230231564153324","0.5498","0.5498","0.5498","1.3115986436605453","1.3115986436605453","1.3115986436605453","0.507","0.507","0.507","1.3950768448412418","1.3950768448412418","1.3950768448412418","0.49760000000000004","0.49760000000000004","0.49760000000000004","1.4230875125662847","1.4230875125662847","1.4230875125662847","0.5072","0.5072","0.5072","1.3950937143103643","1.3950937143103643","1.3950937143103643","0.5048","0.5048","0.5048","1.4101653725586154","1.4101653725586154","1.4101653725586154"
"59","0.5304","0.5304","0.5304","1.30692747391083","1.30692747391083","1.30692747391083","0.48760000000000003","0.48760000000000003","0.48760000000000003","1.4274065424772826","1.4274065424772826","1.4274065424772826","0.5034","0.5034","0.5034","1.3557368164374068","1.3557368164374068","1.3557368164374068","0.51","0.51","0.51","1.3446966692805291","1.3446966692805291","1.3446966692805291","0.5066","0.5066","0.5066","1.3577177086337047","1.3577177086337047","1.3577177086337047","0.5306","0.5306","0.5306","1.329357958720489","1.329357958720489","1.329357958720489","0.521","0.521","0.521","1.34937522160736","1.34937522160736","1.34937522160736","0.5169999999999999","0.5169999999999999","0.5169999999999999","1.3421223777938973","1.3421223777938973","1.3421223777938973","0.5198","0.5198","0.5198","1.3345748560333792","1.3345748560333792","1.3345748560333792","0.5042","0.5042","0.5042","1.3692510827021165","1.3692510827021165","1.3692510827021165","0.5734","0.5734","0.5734","1.2563055391338738","1.2563055391338738","1.2563055391338738","0.5338","0.5338","0.5338","1.3584308929064057","1.3584308929064057","1.3584308929064057","0.5132","0.5132","0.5132","1.4046884538097815","1.4046884538097815","1.4046884538097815","0.5206","0.5206","0.5206","1.36555246331475","1.36555246331475","1.36555246331475","0.5188","0.5188","0.5188","1.369743302803148","1.369743302803148","1.369743302803148"
"64","0.5488","0.5488","0.5488","1.2588922810148109","1.2588922810148109","1.2588922810148109","0.5104","0.5104","0.5104","1.3522353195331314","1.3522353195331314","1.3522353195331314","0.53","0.53","0.53","1.3136085727675395","1.3136085727675395","1.3136085727675395","0.5194000000000001","0.5194000000000001","0.5194000000000001","1.3184760761531917","1.3184760761531917","1.3184760761531917","0.5229999999999999","0.5229999999999999","0.5229999999999999","1.3120587915182114","1.3120587915182114","1.3120587915182114","0.5366","0.5366","0.5366","1.2865208447656848","1.2865208447656848","1.2865208447656848","0.5414","0.5414","0.5414","1.2878767181526531","1.2878767181526531","1.2878767181526531","0.5228","0.5228","0.5228","1.3073570004918358","1.3073570004918358","1.3073570004918358","0.5316000000000001","0.5316000000000001","0.5316000000000001","1.297511110116135","1.297511110116135","1.297511110116135","0.5216000000000001","0.5216000000000001","0.5216000000000001","1.335045176473531","1.335045176473531","1.335045176473531","0.5852","0.5852","0.5852","1.2290508689528161","1.2290508689528161","1.2290508689528161","0.537","0.537","0.537","1.3250740400769494","1.3250740400769494","1.3250740400769494","0.5147999999999999","0.5147999999999999","0.5147999999999999","1.3662489002401177","1.3662489002401177","1.3662489002401177","0.5316000000000001","0.5316000000000001","0.5316000000000001","1.3446537527171047","1.3446537527171047","1.3446537527171047","0.5324","0.5324","0.5324","1.3523163070732895","1.3523163070732895","1.3523163070732895"
"69","0.5588","0.5588","0.5588","1.2457920534705575","1.2457920534705575","1.2457920534705575","0.5366","0.5366","0.5366","1.3044496828182175","1.3044496828182175","1.3044496828182175","0.5286","0.5286","0.5286","1.3090170650996944","1.3090170650996944","1.3090170650996944","0.5262","0.5262","0.5262","1.2982496598227455","1.2982496598227455","1.2982496598227455","0.5366","0.5366","0.5366","1.2987602139738472","1.2987602139738472","1.2987602139738472","0.5464","0.5464","0.5464","1.2534539131617004","1.2534539131617004","1.2534539131617004","0.5494000000000001","0.5494000000000001","0.5494000000000001","1.2677844790911132","1.2677844790911132","1.2677844790911132","0.542","0.542","0.542","1.286709765683521","1.286709765683521","1.286709765683521","0.546","0.546","0.546","1.2840508918531914","1.2840508918531914","1.2840508918531914","0.5344","0.5344","0.5344","1.3146417298777537","1.3146417298777537","1.3146417298777537","0.6062000000000001","0.6062000000000001","0.6062000000000001","1.1634613712402908","1.1634613712402908","1.1634613712402908","0.5642","0.5642","0.5642","1.2745061117139729","1.2745061117139729","1.2745061117139729","0.5434","0.5434","0.5434","1.31986173665659","1.31986173665659","1.31986173665659","0.5556","0.5556","0.5556","1.297005206854506","1.297005206854506","1.297005206854506","0.5354000000000001","0.5354000000000001","0.5354000000000001","1.3102977086197247","1.3102977086197247","1.3102977086197247"
"74","0.591","0.591","0.591","1.1755658495832573","1.1755658495832573","1.1755658495832573","0.5388","0.5388","0.5388","1.2858556173741817","1.2858556173741817","1.2858556173741817","0.5444","0.5444","0.5444","1.254229757122018","1.254229757122018","1.254229757122018","0.5484","0.5484","0.5484","1.246600274910981","1.246600274910981","1.246600274910981","0.5449999999999999","0.5449999999999999","0.5449999999999999","1.2583214468238029","1.2583214468238029","1.2583214468238029","0.565","0.565","0.565","1.227472549439831","1.227472549439831","1.227472549439831","0.5776","0.5776","0.5776","1.1995505355637182","1.1995505355637182","1.1995505355637182","0.5491999999999999","0.5491999999999999","0.5491999999999999","1.2474939709021287","1.2474939709021287","1.2474939709021287","0.5624","0.5624","0.5624","1.230866819450801","1.230866819450801","1.230866819450801","0.5404","0.5404","0.5404","1.2835106219080363","1.2835106219080363","1.2835106219080363","0.6208","0.6208","0.6208","1.121294893155044","1.121294893155044","1.121294893155044","0.5716","0.5716","0.5716","1.2574716105379842","1.2574716105379842","1.2574716105379842","0.5574","0.5574","0.5574","1.2978839942000129","1.2978839942000129","1.2978839942000129","0.5592","0.5592","0.5592","1.2702239626510576","1.2702239626510576","1.2702239626510576","0.5604","0.5604","0.5604","1.284123171120882","1.284123171120882","1.284123171120882"
"79","0.6008","0.6008","0.6008","1.1372589310461825","1.1372589310461825","1.1372589310461825","0.5740000000000001","0.5740000000000001","0.5740000000000001","1.200332048433748","1.200332048433748","1.200332048433748","0.5524","0.5524","0.5524","1.2408077027310025","1.2408077027310025","1.2408077027310025","0.5602","0.5602","0.5602","1.2261082336983897","1.2261082336983897","1.2261082336983897","0.5588","0.5588","0.5588","1.232387411492792","1.232387411492792","1.232387411492792","0.5718000000000001","0.5718000000000001","0.5718000000000001","1.1863169314847752","1.1863169314847752","1.1863169314847752","0.5858","0.5858","0.5858","1.174008421701464","1.174008421701464","1.174008421701464","0.5554","0.5554","0.5554","1.2335655572400852","1.2335655572400852","1.2335655572400852","0.5678000000000001","0.5678000000000001","0.5678000000000001","1.2107551719316028","1.2107551719316028","1.2107551719316028","0.5436000000000001","0.5436000000000001","0.5436000000000001","1.259931521591815","1.259931521591815","1.259931521591815","0.6337999999999999","0.6337999999999999","0.6337999999999999","1.1007906284860591","1.1007906284860591","1.1007906284860591","0.6128","0.6128","0.6128","1.1774448351087896","1.1774448351087896","1.1774448351087896","0.5658000000000001","0.5658000000000001","0.5658000000000001","1.2674734016711062","1.2674734016711062","1.2674734016711062","0.5671999999999999","0.5671999999999999","0.5671999999999999","1.2393239069391382","1.2393239069391382","1.2393239069391382","0.5638000000000001","0.5638000000000001","0.5638000000000001","1.2759917605329645","1.2759917605329645","1.2759917605329645"
"84","0.619","0.619","0.619","1.0965482989834114","1.0965482989834114","1.0965482989834114","0.5968","0.5968","0.5968","1.1671573403206739","1.1671573403206739","1.1671573403206739","0.5682","0.5682","0.5682","1.1926350671120667","1.1926350671120667","1.1926350671120667","0.5758","0.5758","0.5758","1.1756766241382468","1.1756766241382468","1.1756766241382468","0.581","0.581","0.581","1.1866039327938447","1.1866039327938447","1.1866039327938447","0.5935999999999999","0.5935999999999999","0.5935999999999999","1.1615566278384488","1.1615566278384488","1.1615566278384488","0.6174","0.6174","0.6174","1.107319256493991","1.107319256493991","1.107319256493991","0.5771999999999999","0.5771999999999999","0.5771999999999999","1.1842766136947003","1.1842766136947003","1.1842766136947003","0.5896","0.5896","0.5896","1.1666927322745324","1.1666927322745324","1.1666927322745324","0.5618000000000001","0.5618000000000001","0.5618000000000001","1.2218494276431473","1.2218494276431473","1.2218494276431473","0.6508","0.6508","0.6508","1.0677343935451724","1.0677343935451724","1.0677343935451724","0.6156","0.6156","0.6156","1.1619311803105203","1.1619311803105203","1.1619311803105203","0.5774","0.5774","0.5774","1.2377092777328058","1.2377092777328058","1.2377092777328058","0.5754","0.5754","0.5754","1.2299231499094856","1.2299231499094856","1.2299231499094856","0.5762","0.5762","0.5762","1.2319261443547227","1.2319261443547227","1.2319261443547227"
"89","0.6348","0.6348","0.6348","1.0569784960286184","1.0569784960286184","1.0569784960286184","0.6080000000000001","0.6080000000000001","0.6080000000000001","1.1358340796760538","1.1358340796760538","1.1358340796760538","0.5853999999999999","0.5853999999999999","0.5853999999999999","1.168992472406138","1.168992472406138","1.168992472406138","0.5791999999999999","0.5791999999999999","0.5791999999999999","1.15785737298429","1.15785737298429","1.15785737298429","0.5844","0.5844","0.5844","1.1426185005429117","1.1426185005429117","1.1426185005429117","0.6128","0.6128","0.6128","1.1053074594248424","1.1053074594248424","1.1053074594248424","0.6226","0.6226","0.6226","1.0862100106748667","1.0862100106748667","1.0862100106748667","0.5946","0.5946","0.5946","1.1515197701752184","1.1515197701752184","1.1515197701752184","0.6026","0.6026","0.6026","1.1260240793566814","1.1260240793566814","1.1260240793566814","0.5718000000000001","0.5718000000000001","0.5718000000000001","1.1886268618093296","1.1886268618093296","1.1886268618093296","0.6666000000000001","0.6666000000000001","0.6666000000000001","1.0409005072645166","1.0409005072645166","1.0409005072645166","0.6262","0.6262","0.6262","1.1222107254646043","1.1222107254646043","1.1222107254646043","0.5908","0.5908","0.5908","1.1868758723139763","1.1868758723139763","1.1868758723139763","0.5972","0.5972","0.5972","1.1798692232167178","1.1798692232167178","1.1798692232167178","0.5834","0.5834","0.5834","1.2014658466320145","1.2014658466320145","1.2014658466320145"
"94","0.652","0.652","0.652","1.009200142357837","1.009200142357837","1.009200142357837","0.6226","0.6226","0.6226","1.0924554962664843","1.0924554962664843","1.0924554962664843","0.597","0.597","0.597","1.1279569980773059","1.1279569980773059","1.1279569980773059","0.5898","0.5898","0.5898","1.118385722014037","1.118385722014037","1.118385722014037","0.6033999999999999","0.6033999999999999","0.6033999999999999","1.1075776611200787","1.1075776611200787","1.1075776611200787","0.627","0.627","0.627","1.0720758694139394","1.0720758694139394","1.0720758694139394","0.6456","0.6456","0.6456","1.0068167208609258","1.0068167208609258","1.0068167208609258","0.5924","0.5924","0.5924","1.1321048987521367","1.1321048987521367","1.1321048987521367","0.6102000000000001","0.6102000000000001","0.6102000000000001","1.0926471320065585","1.0926471320065585","1.0926471320065585","0.5913999999999999","0.5913999999999999","0.5913999999999999","1.1517688537524506","1.1517688537524506","1.1517688537524506","0.672","0.672","0.672","1.0012035288593986","1.0012035288593986","1.0012035288593986","0.6517999999999999","0.6517999999999999","0.6517999999999999","1.0580724020573227","1.0580724020573227","1.0580724020573227","0.6002000000000001","0.6002000000000001","0.6002000000000001","1.178894369270314","1.178894369270314","1.178894369270314","0.6064","0.6064","0.6064","1.155408068814061","1.155408068814061","1.155408068814061","0.6044","0.6044","0.6044","1.162123491987586","1.162123491987586","1.162123491987586"
"99","0.6644","0.6644","0.6644","0.993250990354202","0.993250990354202","0.993250990354202","0.6376","0.6376","0.6376","1.0822673943232406","1.0822673943232406","1.0822673943232406","0.6062000000000001","0.6062000000000001","0.6062000000000001","1.1114787108180197","1.1114787108180197","1.1114787108180197","0.6082","0.6082","0.6082","1.1071980501779102","1.1071980501779102","1.1071980501779102","0.6188","0.6188","0.6188","1.0937112912535665","1.0937112912535665","1.0937112912535665","0.6399999999999999","0.6399999999999999","0.6399999999999999","1.049937394837087","1.049937394837087","1.049937394837087","0.664","0.664","0.664","1.00493222146549","1.00493222146549","1.00493222146549","0.619","0.619","0.619","1.1032685693014752","1.1032685693014752","1.1032685693014752","0.623","0.623","0.623","1.0772638891569595","1.0772638891569595","1.0772638891569595","0.6024","0.6024","0.6024","1.1437999936667356","1.1437999936667356","1.1437999936667356","0.687","0.687","0.687","0.9551584955982186","0.9551584955982186","0.9551584955982186","0.6638","0.6638","0.6638","1.0193509769371965","1.0193509769371965","1.0193509769371965","0.6093999999999999","0.6093999999999999","0.6093999999999999","1.1279349807988512","1.1279349807988512","1.1279349807988512","0.6172","0.6172","0.6172","1.1101867095990614","1.1101867095990614","1.1101867095990614","0.6072","0.6072","0.6072","1.144762694497","1.144762694497","1.144762694497"
"104","0.6792","0.6792","0.6792","0.9641982308165593","0.9641982308165593","0.9641982308165593","0.6484000000000001","0.6484000000000001","0.6484000000000001","1.0167087239636614","1.0167087239636614","1.0167087239636614","0.6195999999999999","0.6195999999999999","0.6195999999999999","1.0697764513167467","1.0697764513167467","1.0697764513167467","0.6224000000000001","0.6224000000000001","0.6224000000000001","1.0724314439025793","1.0724314439025793","1.0724314439025793","0.6302000000000001","0.6302000000000001","0.6302000000000001","1.0496601588685404","1.0496601588685404","1.0496601588685404","0.6486000000000001","0.6486000000000001","0.6486000000000001","1.0167290150780568","1.0167290150780568","1.0167290150780568","0.6752","0.6752","0.6752","0.9620719536461613","0.9620719536461613","0.9620719536461613","0.622","0.622","0.622","1.0838868420571088","1.0838868420571088","1.0838868420571088","0.6334","0.6334","0.6334","1.0449950415302407","1.0449950415302407","1.0449950415302407","0.6026","0.6026","0.6026","1.119615632972934","1.119615632972934","1.119615632972934","0.69","0.69","0.69","0.9518200071020559","0.9518200071020559","0.9518200071020559","0.6758","0.6758","0.6758","1.0112580501220445","1.0112580501220445","1.0112580501220445","0.6244000000000001","0.6244000000000001","0.6244000000000001","1.126508115536787","1.126508115536787","1.126508115536787","0.6374","0.6374","0.6374","1.0896760269322179","1.0896760269322179","1.0896760269322179","0.635","0.635","0.635","1.1065994614565913","1.1065994614565913","1.1065994614565913"
"109","0.679","0.679","0.679","0.9360919657417319","0.9360919657417319","0.9360919657417319","0.6634","0.6634","0.6634","0.9888866303996606","0.9888866303996606","0.9888866303996606","0.6244","0.6244","0.6244","1.0504356466572393","1.0504356466572393","1.0504356466572393","0.6262","0.6262","0.6262","1.0456276555968955","1.0456276555968955","1.0456276555968955","0.6336","0.6336","0.6336","1.0228269857100465","1.0228269857100465","1.0228269857100465","0.6546000000000001","0.6546000000000001","0.6546000000000001","0.9810426365922797","0.9810426365922797","0.9810426365922797","0.6901999999999999","0.6901999999999999","0.6901999999999999","0.9255721774968234","0.9255721774968234","0.9255721774968234","0.6394","0.6394","0.6394","1.0307660576633433","1.0307660576633433","1.0307660576633433","0.6504","0.6504","0.6504","0.9987004346468231","0.9987004346468231","0.9987004346468231","0.6226","0.6226","0.6226","1.0717525361952458","1.0717525361952458","1.0717525361952458","0.7021999999999999","0.7021999999999999","0.7021999999999999","0.9327922800386494","0.9327922800386494","0.9327922800386494","0.6878","0.6878","0.6878","0.9778203275054693","0.9778203275054693","0.9778203275054693","0.638","0.638","0.638","1.083056795664809","1.083056795664809","1.083056795664809","0.6444","0.6444","0.6444","1.0551730346950619","1.0551730346950619","1.0551730346950619","0.6357999999999999","0.6357999999999999","0.6357999999999999","1.0921769518066538","1.0921769518066538","1.0921769518066538"
"114","0.7026","0.7026","0.7026","0.8917403387752446","0.8917403387752446","0.8917403387752446","0.6778","0.6778","0.6778","0.9583426896144044","0.9583426896144044","0.9583426896144044","0.6344000000000001","0.6344000000000001","0.6344000000000001","1.035306291417642","1.035306291417642","1.035306291417642","0.6394","0.6394","0.6394","1.024267022989013","1.024267022989013","1.024267022989013","0.6544000000000001","0.6544000000000001","0.6544000000000001","0.9904341284185648","0.9904341284185648","0.9904341284185648","0.6648000000000001","0.6648000000000001","0.6648000000000001","0.9530196345326576","0.9530196345326576","0.9530196345326576","0.6952","0.6952","0.6952","0.9041736614297737","0.9041736614297737","0.9041736614297737","0.6372","0.6372","0.6372","1.011188630522652","1.011188630522652","1.011188630522652","0.6536","0.6536","0.6536","0.9759823887862942","0.9759823887862942","0.9759823887862942","0.6272","0.6272","0.6272","1.0567230755971238","1.0567230755971238","1.0567230755971238","0.7108","0.7108","0.7108","0.9156489927660335","0.9156489927660335","0.9156489927660335","0.6766000000000001","0.6766000000000001","0.6766000000000001","0.9744599722325802","0.9744599722325802","0.9744599722325802","0.6466000000000001","0.6466000000000001","0.6466000000000001","1.0639177559112962","1.0639177559112962","1.0639177559112962","0.6522","0.6522","0.6522","1.039628902958198","1.039628902958198","1.039628902958198","0.6426000000000001","0.6426000000000001","0.6426000000000001","1.0713182090019637","1.0713182090019637","1.0713182090019637"
"119","0.6884","0.6884","0.6884","0.906263276223432","0.906263276223432","0.906263276223432","0.6712","0.6712","0.6712","0.9545165333558212","0.9545165333558212","0.9545165333558212","0.6354","0.6354","0.6354","1.0125844912772828","1.0125844912772828","1.0125844912772828","0.643","0.643","0.643","1.0083019203421744","1.0083019203421744","1.0083019203421744","0.6566000000000001","0.6566000000000001","0.6566000000000001","0.978545699945905","0.978545699945905","0.978545699945905","0.667","0.667","0.667","0.9551315732638944","0.9551315732638944","0.9551315732638944","0.6974","0.6974","0.6974","0.8984167798337612","0.8984167798337612","0.8984167798337612","0.643","0.643","0.643","1.0153799867088145","1.0153799867088145","1.0153799867088145","0.6526","0.6526","0.6526","0.9839894346215509","0.9839894346215509","0.9839894346215509","0.6322000000000001","0.6322000000000001","0.6322000000000001","1.0493059811605647","1.0493059811605647","1.0493059811605647","0.7136","0.7136","0.7136","0.886190376329151","0.886190376329151","0.886190376329151","0.6943999999999999","0.6943999999999999","0.6943999999999999","0.9420379276641391","0.9420379276641391","0.9420379276641391","0.649","0.649","0.649","1.0536231195384804","1.0536231195384804","1.0536231195384804","0.6546000000000001","0.6546000000000001","0.6546000000000001","1.0228284768421543","1.0228284768421543","1.0228284768421543","0.6514","0.6514","0.6514","1.0418869841166518","1.0418869841166518","1.0418869841166518"
"124","0.7158","0.7158","0.7158","0.8515103486451236","0.8515103486451236","0.8515103486451236","0.6859999999999999","0.6859999999999999","0.6859999999999999","0.9301206779073585","0.9301206779073585","0.9301206779073585","0.6632","0.6632","0.6632","0.9712307902560993","0.9712307902560993","0.9712307902560993","0.6544","0.6544","0.6544","0.9752401388165626","0.9752401388165626","0.9752401388165626","0.6698","0.6698","0.6698","0.9369695088402791","0.9369695088402791","0.9369695088402791","0.6898","0.6898","0.6898","0.911835445057262","0.911835445057262","0.911835445057262","0.7106","0.7106","0.7106","0.851907428015362","0.851907428015362","0.851907428015362","0.6726000000000001","0.6726000000000001","0.6726000000000001","0.9549067226323215","0.9549067226323215","0.9549067226323215","0.6704","0.6704","0.6704","0.9410020784898239","0.9410020784898239","0.9410020784898239","0.6442","0.6442","0.6442","1.0173475543206387","1.0173475543206387","1.0173475543206387","0.7188","0.7188","0.7188","0.8765873594040221","0.8765873594040221","0.8765873594040221","0.7078","0.7078","0.7078","0.9048423550345681","0.9048423550345681","0.9048423550345681","0.6552","0.6552","0.6552","1.0325801269235937","1.0325801269235937","1.0325801269235937","0.6654","0.6654","0.6654","0.9873839554122903","0.9873839554122903","0.9873839554122903","0.6614","0.6614","0.6614","1.0117122695188632","1.0117122695188632","1.0117122695188632"
"129","0.7174","0.7174","0.7174","0.8303589748387987","0.8303589748387987","0.8303589748387987","0.7068","0.7068","0.7068","0.8915786926041949","0.8915786926041949","0.8915786926041949","0.6557999999999999","0.6557999999999999","0.6557999999999999","0.9449944946914911","0.9449944946914911","0.9449944946914911","0.6668000000000001","0.6668000000000001","0.6668000000000001","0.9508978341113437","0.9508978341113437","0.9508978341113437","0.6828000000000001","0.6828000000000001","0.6828000000000001","0.911931829831817","0.911931829831817","0.911931829831817","0.6896","0.6896","0.6896","0.8944933293895287","0.8944933293895287","0.8944933293895287","0.7212000000000001","0.7212000000000001","0.7212000000000001","0.8275358326055786","0.8275358326055786","0.8275358326055786","0.6688000000000001","0.6688000000000001","0.6688000000000001","0.9471295409581879","0.9471295409581879","0.9471295409581879","0.6778","0.6778","0.6778","0.9151614600623197","0.9151614600623197","0.9151614600623197","0.6517999999999999","0.6517999999999999","0.6517999999999999","0.9716077079488472","0.9716077079488472","0.9716077079488472","0.7288","0.7288","0.7288","0.8448483874513344","0.8448483874513344","0.8448483874513344","0.7016","0.7016","0.7016","0.9106129179285332","0.9106129179285332","0.9106129179285332","0.6736","0.6736","0.6736","0.9936447443271226","0.9936447443271226","0.9936447443271226","0.677","0.677","0.677","0.9706022634424947","0.9706022634424947","0.9706022634424947","0.6714","0.6714","0.6714","1.0083637232468887","1.0083637232468887","1.0083637232468887"
"134","0.7196","0.7196","0.7196","0.8292567429556088","0.8292567429556088","0.8292567429556088","0.7103999999999999","0.7103999999999999","0.7103999999999999","0.8662931874055755","0.8662931874055755","0.8662931874055755","0.6719999999999999","0.6719999999999999","0.6719999999999999","0.9180795905603604","0.9180795905603604","0.9180795905603604","0.6684","0.6684","0.6684","0.9343586099418727","0.9343586099418727","0.9343586099418727","0.6882","0.6882","0.6882","0.8931862550025637","0.8931862550025637","0.8931862550025637","0.6952","0.6952","0.6952","0.8721145047044212","0.8721145047044212","0.8721145047044212","0.7212000000000001","0.7212000000000001","0.7212000000000001","0.8096599527042021","0.8096599527042021","0.8096599527042021","0.6744","0.6744","0.6744","0.924213083833456","0.924213083833456","0.924213083833456","0.6816","0.6816","0.6816","0.9107602595944296","0.9107602595944296","0.9107602595944296","0.6642","0.6642","0.6642","0.9664396533234554","0.9664396533234554","0.9664396533234554","0.7456","0.7456","0.7456","0.8023280370980501","0.8023280370980501","0.8023280370980501","0.7166","0.7166","0.7166","0.8731244070963426","0.8731244070963426","0.8731244070963426","0.6792","0.6792","0.6792","0.9746993898668073","0.9746993898668073","0.9746993898668073","0.6852","0.6852","0.6852","0.9356751858510755","0.9356751858510755","0.9356751858510755","0.6824","0.6824","0.6824","0.9708882426335053","0.9708882426335053","0.9708882426335053"
